"tagID","tagProjectID","mfgID","dateBin","type","codeset","manufacturer","model","lifespan","nomFreq","offsetFreq","period","periodSD","pulseLen","tsSg","tagDeployID","sdID","deploymentStatus","dtStart","dtEnd","tsStart","tsEnd","tsStartAnticipated","deferSec","speciesID","speciesName","speciesCode","motusScientificName","motusEnglishName","motusFrenchName","bandNumber","markerNumber","markerType","latitude","longitude","elevation","sex","age","weight","wing","tarsus","culmen","bill","head","fatScore","comments"
"11079","38","289","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.6413","5.8984","0.0001","2.5","1403980969.5055","1621","","active","2014-08-10 20:05:00 +00:00","","1407701100","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","245114149","metal band","51.79170000","-80.69170000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":24.2,""blood"":""Y"",""country"":""Canada"",""culmen"":24.2,""fatScore"":4,""locationID"":""JBLR"",""province"":""Ontario"",""sexID"":""U"",""weight"":50,""wing"":124,""comments"":null}"
"11080","38","290","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.6117","5.8984","0.0001","2.5","1403980969.5855","1622","","active","2014-08-10 09:12:00 +00:00","","1407661920","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107996","metal band","51.79170000","-80.69170000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":17.4,""blood"":""Y"",""country"":""Canada"",""culmen"":17.4,""fatScore"":4,""locationID"":""JBLR"",""province"":""Ontario"",""sexID"":""U"",""weight"":24,""wing"":100,""comments"":null}"
"11081","38","291","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.476","5.8983","0.0001","2.5","1403980969.6695","1623","","active","2014-08-10 20:05:00 +00:00","","1407701100","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","245114151","metal band","51.79170000","-80.69170000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":23.5,""blood"":""Y"",""country"":""Canada"",""culmen"":23.5,""fatScore"":2,""locationID"":""JBLR"",""province"":""Ontario"",""sexID"":""U"",""weight"":33,""wing"":123,""comments"":null}"
"11082","38","292","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4495","5.8984","0.0001","2.5","1403980969.7415","1624","","active","2014-08-10 20:10:00 +00:00","","1407701399.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","245114153","metal band","51.79170000","-80.69170000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":24.3,""blood"":""Y"",""country"":""Canada"",""culmen"":24.3,""fatScore"":3,""locationID"":""JBLR"",""province"":""Ontario"",""sexID"":""U"",""weight"":46,""wing"":127,""comments"":null}"
"11083","38","293","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4898","5.8983","0.0001","2.5","1403980969.8455","1625","","active","2014-08-10 20:10:00 +00:00","","1407701399.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","245114154","metal band","51.79170000","-80.69170000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":23.3,""blood"":""Y"",""country"":""Canada"",""culmen"":23.3,""fatScore"":3,""locationID"":""JBLR"",""province"":""Ontario"",""sexID"":""U"",""weight"":41,""wing"":126,""comments"":null}"
"11084","38","294","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.6694","5.8984","0.0001","2.5","1403980969.9215","1626","","active","2014-08-10 20:10:00 +00:00","","1407701399.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","245114155","metal band","51.79170000","-80.69170000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":23,""blood"":""Y"",""country"":""Canada"",""culmen"":23,""fatScore"":2,""locationID"":""JBLR"",""province"":""Ontario"",""sexID"":""U"",""weight"":23,""wing"":125,""comments"":null}"
"11085","38","295","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.875","5.8984","0.0001","2.5","1403980970.0095","1627","","active","2014-08-10 09:12:00 +00:00","","1407661920","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107997","metal band","51.79170000","-80.69170000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":17,""blood"":""Y"",""country"":""Canada"",""culmen"":17,""fatScore"":4,""locationID"":""JBLR"",""province"":""Ontario"",""sexID"":""U"",""weight"":23,""wing"":95,""comments"":null}"
"11086","38","296","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.7578","5.8983","0.0001","2.5","1403980970.0895","1628","","active","2014-08-10 20:10:00 +00:00","","1407701399.9999998","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","245114156","metal band","51.79170000","-80.69170000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":24.1,""blood"":""Y"",""country"":""Canada"",""culmen"":24.1,""fatScore"":4,""locationID"":""JBLR"",""province"":""Ontario"",""sexID"":""U"",""weight"":45,""wing"":128,""comments"":null}"
"11087","38","297","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.5318","5.8983","0.0001","2.5","1403980970.1655","1629","","active","2014-08-07 16:58:00 +00:00","","1407430680","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107845","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":20,""blood"":""Y"",""country"":""Canada"",""culmen"":20,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":99,""comments"":null}"
"11088","38","298","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.6496","5.8984","0.0001","2.5","1403980970.2455","1630","","active","2014-08-07 10:39:00 +00:00","","1407407940","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101416","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":23.6,""blood"":""Y"",""country"":""Canada"",""culmen"":23.6,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":126,""comments"":null}"
"11089","38","299","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.5646","5.8983","0.0001","2.5","1403980970.3335","1631","","active","2014-08-12 17:05:00 +00:00","","1407863100","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107858","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""HY"",""bill"":19.8,""blood"":""Y"",""country"":""Canada"",""culmen"":19.8,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":98,""comments"":null}"
"11090","38","300","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.8374","5.8984","0.0001","2.5","1403980970.4055","1632","","active","2014-08-10 10:40:00 +00:00","","1407667200","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101421","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":24.9,""blood"":""Y"",""country"":""Canada"",""culmen"":24.9,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":126,""comments"":null}"
"11092","38","302","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.9165","6.0962","0.0001","2.5","1403980970.4855","1633","","active","2014-08-10 17:05:00 +00:00","","1407690300","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107854","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""HY"",""bill"":17.8,""blood"":""Y"",""country"":""Canada"",""culmen"":17.8,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":95,""comments"":null}"
"11093","38","303","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.6471","6.0963","0.00000000060302","2.5","1403980970.5815","1634","","active","2014-08-10 17:05:00 +00:00","","1407690300","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107853","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""HY"",""bill"":19.5,""blood"":""Y"",""country"":""Canada"",""culmen"":19.5,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":99,""comments"":null}"
"11094","38","304","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.905","6.0961","0.0001","2.5","1403980970.6615","1635","","active","2014-08-21 10:40:00 +00:00","","1408617600","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101423","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":24,""blood"":""Y"",""country"":""Canada"",""culmen"":24,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":123,""comments"":null}"
"11095","38","305","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.5336","6.0961","0.0001","2.5","1403980970.7415","1636","","active","2014-08-21 10:40:00 +00:00","","1408617600","","","0.0","4820","Calidris alpina","","Calidris alpina","Dunlin","Bécasseau variable","","264101424","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":39.4,""blood"":""Y"",""country"":""Canada"",""culmen"":39.4,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":119,""comments"":null}"
"11096","38","306","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.8575","6.0962","0.0001","2.5","1403980970.8215","1637","","active","2014-08-21 17:06:00 +00:00","","1408640760","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107861","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""HY"",""bill"":19.9,""blood"":""Y"",""country"":""Canada"",""culmen"":19.9,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":94,""comments"":null}"
"11097","38","307","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.532","6.0962","0.0001","2.5","1403980970.9055","1638","","active","2014-08-21 17:09:00 +00:00","","1408640939.9999998","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107862","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""HY"",""bill"":19.1,""blood"":""Y"",""country"":""Canada"",""culmen"":19.1,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":94,""comments"":null}"
"11098","38","308","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.798","6.0962","0.0001","2.5","1403980971.0095","1639","","active","2014-08-07 16:49:00 +00:00","","1407430140","","","0.0","4750","Calidris minutilla","","Calidris minutilla","Least Sandpiper","Bécasseau minuscule","","246107841","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""HY"",""bill"":18.6,""blood"":""Y"",""country"":""Canada"",""culmen"":18.6,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":92,""comments"":null}"
"10829","38","309","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.858","6.0961","0.0001","2.5","1403980971.0935","1640","","active","2014-08-07 16:49:00 +00:00","","1407430140","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107842","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":18.5,""blood"":""Y"",""country"":""Canada"",""culmen"":18.5,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":97,""comments"":null}"
"10830","38","310","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.6613","6.0961","0.0001","2.5","1403980971.1695","1641","","active","2014-08-07 16:49:00 +00:00","","1407430140","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107844","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":21.9,""blood"":""Y"",""country"":""Canada"",""culmen"":21.9,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":99,""comments"":null}"
"10831","38","311","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4988","6.0961","0.0001","2.5","1403980971.2535","1642","","active","2014-08-07 16:49:00 +00:00","","1407430140","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107843","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":20.4,""blood"":""Y"",""country"":""Canada"",""culmen"":20.4,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":96,""comments"":null}"
"10832","38","312","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.5366","6.0961","0.0001","2.5","1403980971.3375","1643","","active","2014-08-07 10:39:00 +00:00","","1407407940","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101415","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":24.3,""blood"":""Y"",""country"":""Canada"",""culmen"":24.3,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":126,""comments"":null}"
"10834","38","314","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-1.2456","6.0962","0.0001","2.5","1403980971.5015","1644","","active","2014-08-07 16:49:00 +00:00","","1407430140","","","0.0","4750","Calidris minutilla","","Calidris minutilla","Least Sandpiper","Bécasseau minuscule","","246107840","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""HY"",""bill"":19.6,""blood"":""Y"",""country"":""Canada"",""culmen"":19.6,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":93,""comments"":null}"
"10835","38","315","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0036","6.096","0.0001","2.5","1403980971.5775","1645","","active","2014-08-07 16:49:00 +00:00","","1407430140","","","0.0","4750","Calidris minutilla","","Calidris minutilla","Least Sandpiper","Bécasseau minuscule","","246107839","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""HY"",""bill"":18.1,""blood"":""Y"",""country"":""Canada"",""culmen"":18.1,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":85,""comments"":null}"
"10836","38","316","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-1.1047","6.0962","0.0001","2.5","1403980971.6615","1646","","active","2014-08-07 16:49:00 +00:00","","1407430140","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107838","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":17.9,""blood"":""Y"",""country"":""Canada"",""culmen"":17.9,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":99,""comments"":null}"
"11099","38","317","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.3858","6.0962","0.0001","2.5","1403980971.7375","1647","","active","2014-08-07 16:48:00 +00:00","","1407430080.0000002","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107836","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":19.9,""blood"":""Y"",""country"":""Canada"",""culmen"":19.9,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":99,""comments"":null}"
"11100","38","318","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.1982","6.0961","0.0001","2.5","1403980971.8175","1648","","active","2014-08-06 16:47:00 +00:00","","1407343620","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107834","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":20.8,""blood"":""Y"",""country"":""Canada"",""culmen"":20.8,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":99,""comments"":null}"
"11101","38","319","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-1.1821","6.0961","0.0001","2.5","1403980971.8935","1649","","active","2014-08-06 16:47:00 +00:00","","1407343620","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107833","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":17.5,""blood"":""Y"",""country"":""Canada"",""culmen"":17.5,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":94,""comments"":null}"
"11102","38","320","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.8735","6.0962","0.0001","2.5","1403980971.9775","1650","","active","2014-08-06 16:47:00 +00:00","","1407343620","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107832","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":18.8,""blood"":""Y"",""country"":""Canada"",""culmen"":18.8,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":95,""comments"":null}"
"11103","38","321","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4703","6.0962","0.0001","2.5","1403980972.0775","1651","","active","2014-08-06 16:47:00 +00:00","","1407343620","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107835","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":20.9,""blood"":""Y"",""country"":""Canada"",""culmen"":20.9,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":100,""comments"":null}"
"11104","38","322","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4602","6.0961","0.0001","2.5","1403980972.1575","1652","","active","2014-08-06 10:37:00 +00:00","","1407321420","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107831","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""HY"",""bill"":19.3,""blood"":""Y"",""country"":""Canada"",""culmen"":19.3,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":97,""comments"":null}"
"11105","38","323","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.7453","6.0961","0.0001","2.5","1403980972.2335","1653","","active","2014-08-06 10:39:00 +00:00","","1407321540","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101414","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":24,""blood"":""Y"",""country"":""Canada"",""culmen"":24,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":120,""comments"":null}"
"11106","38","324","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.9065","6.096","0.0001","2.5","1403980972.3095","1654","","active","2014-08-06 10:37:00 +00:00","","1407321420","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107828","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":20.9,""blood"":""Y"",""country"":""Canada"",""culmen"":20.9,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":98,""comments"":null}"
"11107","38","325","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.2266","6.0961","0.0001","2.5","1403980972.3855","1655","","active","2014-08-06 16:23:00 +00:00","","1407342180","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107830","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":18.8,""blood"":""Y"",""country"":""Canada"",""culmen"":18.8,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":95,""comments"":null}"
"11108","38","326","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.154","6.0961","0.0001","2.5","1403980972.4815","1656","","active","2014-08-06 10:32:00 +00:00","","1407321120","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107820","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":19.7,""blood"":""Y"",""country"":""Canada"",""culmen"":19.7,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":101,""comments"":null}"
"11109","38","327","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.476","6.0961","0.0001","2.5","1403980972.5615","1657","","active","2014-08-06 10:37:00 +00:00","","1407321420","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107825","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":18.9,""blood"":""Y"",""country"":""Canada"",""culmen"":18.9,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":97,""comments"":null}"
"11110","38","328","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.9","6.096","0.0001","2.5","1403980972.6455","1658","","active","2014-08-06 10:32:00 +00:00","","1407321120","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107821","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":20.7,""blood"":""Y"",""country"":""Canada"",""culmen"":20.7,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":101,""comments"":null}"
"11111","38","329","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4866","6.0961","0.0001","2.5","1403980972.7255","1659","","active","2014-08-06 10:36:00 +00:00","","1407321360.0000002","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","246107823","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":18,""blood"":""Y"",""country"":""Canada"",""culmen"":18,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":97,""comments"":null}"
"11112","38","330","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1063","6.0961","0.0001","2.5","1403980972.8175","1660","","active","2014-08-04 10:39:00 +00:00","","1407148740","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101412","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":23.5,""blood"":""Y"",""country"":""Canada"",""culmen"":23.5,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":123,""comments"":null}"
"11113","38","331","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.8409","6.0962","0.0001","2.5","1403980972.8975","1661","","active","2014-08-04 10:39:00 +00:00","","1407148740","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101413","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":23.1,""blood"":""Y"",""country"":""Canada"",""culmen"":23.1,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":120,""comments"":null}"
"11114","38","332","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.8167","6.0961","0.0001","2.5","1403980972.9975","1662","","active","2014-07-27 06:17:00 +00:00","","1406441820","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101409","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":22,""blood"":""Y"",""country"":""Canada"",""culmen"":22,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":117,""comments"":null}"
"11115","38","333","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.5256","6.0961","0.0001","2.5","1403980973.0775","1663","","active","2014-07-31 10:31:00 +00:00","","1406802660","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","269170683","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":22,""blood"":""Y"",""country"":""Canada"",""culmen"":22,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":98,""comments"":null}"
"11116","38","334","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4038","6.0961","0.0001","2.5","1403980973.1575","1664","","active","2014-07-26 06:17:00 +00:00","","1406355420","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101405","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":22.5,""blood"":""Y"",""country"":""Canada"",""culmen"":22.5,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":122,""comments"":null}"
"11117","38","335","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.6137","6.0961","0.0001","2.5","1403980973.2295","1665","","active","2014-07-26 06:17:00 +00:00","","1406355420","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101403","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":22.7,""blood"":""Y"",""country"":""Canada"",""culmen"":22.7,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":124,""comments"":null}"
"11118","38","336","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1077","6.0961","0.0001","2.5","1403980973.3095","1666","","active","2014-07-26 06:17:00 +00:00","","1406355420","","","0.0","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","264101404","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":21.1,""blood"":""Y"",""country"":""Canada"",""culmen"":21.1,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""wing"":125,""comments"":null}"
"11119","38","337","2014-2","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.6125","6.0962","0.0001","2.5","1403980973.4135","1667","","active","2014-07-27 15:18:00 +00:00","","1406474280.0000002","","","0.0","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","269170640","metal band","51.69170000","-80.55830000","","","","","","","","","","","{""ageID"":""AHY"",""bill"":19,""blood"":""Y"",""country"":""Canada"",""culmen"":19,""locationID"":""JBLP"",""province"":""Ontario"",""sexID"":""U"",""weight"":28,""wing"":99,""comments"":null}"
